CPI,Exchange Rate,GDP Deflator,GDP Growth,Agricultural Land,Cereal Yield,Fertilizer Consumption,Rural Population,Employment in Agriculture,Access to Electricity,Inflation Rate,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,holidays
153.5052229792015,102.82002440163083,130.9136428514789,3.6808083089423613,28.7478200209278,2654.7833333333333,74.16139313368342,81.41091666666667,64.84661127714202,82.725,7.945695152920435,16.771428571428572,8.39642857142857,12.342857142857143,28.3,7.414285714285714,427.97,70.3,3
154.621515493337,103.23491447190567,131.68908593231583,3.3855633462550125,28.7478200209278,2661.666666666667,74.20864518774344,81.37883333333333,64.81431032545544,83.45,8.02248134993188,19.706451612903226,10.774193548387096,15.167741935483871,101.10000000000001,8.45483870967742,566.11,102.35,3
155.7378080074725,103.6498045421805,132.46452901315274,3.0903183835676638,28.7478200209278,2668.55,74.25589724180347,81.34675,64.78200937376884,84.175,8.099267546943326,21.78666666666667,13.32,17.44333333333333,141.2,7.35,609.03,112.47,4
156.85410052160802,104.06469461245533,133.23997209398965,2.795073420880315,28.7478200209278,2675.4333333333334,74.30314929586349,81.31466666666667,64.74970842208226,84.9,8.176053743954771,24.81935483870968,16.25161290322581,20.548387096774192,119.7,7.077419354838709,688.61,133.69,3
157.9703930357435,104.47958468273016,134.0154151748266,2.499828458192966,28.7478200209278,2682.3166666666666,74.35040134992352,81.28258333333333,64.71740747039568,85.625,8.252839940966215,25.223333333333336,19.0,21.84333333333333,288.7,6.766666666666667,546.04,109.0,1
159.086685549879,104.894474753005,134.7908582556635,2.204583495505617,28.7478200209278,2689.2,74.39765340398355,81.2505,64.68510651870909,86.35,8.32962613797766,24.45483870967742,19.43548387096774,21.503225806451614,409.5,6.425806451612903,479.43,95.09,1
160.2029780640145,105.30936482327984,135.5663013365004,1.9093385328182682,28.7478200209278,2696.0833333333335,74.44490545804358,81.21841666666667,64.65280556702251,87.075,8.406412334989106,23.870967741935484,19.206451612903226,21.03548387096774,399.9,5.877419354838709,389.17,77.0,4
161.31927057815,105.72425489355467,136.34174441733734,1.6140935701309194,28.7478200209278,2702.9666666666667,74.4921575121036,81.18633333333334,64.62050461533593,87.8,8.48319853200055,23.82,18.253333333333334,20.516666666666666,259.5,6.183333333333334,440.2,84.86,6
162.43556309228552,106.1391449638295,137.11718749817425,1.3188486074435706,28.7478200209278,2709.85,74.53940956616363,81.15425,64.58820366364935,88.525,8.559984729011996,21.59032258064516,14.161290322580646,17.741935483870968,51.8,6.122580645161291,499.22,90.52,6
163.55185560642101,106.55403503410433,137.89263057901115,1.0236036447562218,28.7478200209278,2716.7333333333336,74.58666162022365,81.12216666666667,64.55590271196277,89.25,8.636770926023441,18.61,11.95,14.903333333333334,8.5,6.489999999999999,405.35,68.51,4
164.6681481205565,106.96892510437917,138.6680736598481,0.728358682068873,28.7478200209278,2723.616666666667,74.63391367428368,81.09008333333334,64.52360176027618,89.97500000000001,8.713557123034885,14.480645161290322,7.861290322580645,10.612903225806452,4.2,6.341935483870968,406.06,60.37,2
165.784440634692,107.383815174654,139.443516740685,0.433113719381524,28.7478200209278,2730.5,74.6811657283437,81.058,64.4913008085896,90.7,8.79034332004633,13.038709677419355,6.216129032258064,9.26774193548387,9.2,6.693548387096774,370.55,54.67,2
166.2855373840434,107.14448768033809,140.40351708993433,1.1451275224692854,28.7478200209278,2739.6833333333334,73.91717446499823,81.02516666666668,64.42828772000267,90.35833333333333,8.360072718956308,18.013793103448275,8.641379310344828,13.172413793103448,18.299999999999997,7.789655172413793,489.13,82.86,2
166.78663413339484,106.90516018602217,141.36351743918368,1.8571413255570468,28.7478200209278,2748.866666666667,73.15318320165275,80.99233333333333,64.36527463141574,90.01666666666667,7.929802117866287,21.574193548387097,12.180645161290323,16.88064516129032,67.4,8.961290322580645,637.88,119.03,3
167.28773088274625,106.66583269170626,142.323517788433,2.569155128644808,28.7478200209278,2758.05,72.38919193830728,80.9595,64.30226154282883,89.675,7.4995315167762655,26.220000000000002,13.49,20.7,20.8,10.483333333333333,701.45,147.84,4
167.78882763209768,106.42650519739034,143.28351813768234,3.2811689317325694,28.7478200209278,2767.233333333333,71.6252006749618,80.92666666666668,64.2392484542419,89.33333333333333,7.069260915686244,24.258064516129032,16.441935483870967,19.993548387096773,381.3,6.800000000000001,620.58,119.78999999999999,3
168.28992438144908,106.18717770307443,144.24351848693166,3.993182734820331,28.7478200209278,2776.4166666666665,70.86120941161633,80.89383333333333,64.17623536565497,88.99166666666666,6.638990314596223,24.57,18.883333333333333,21.226666666666667,397.3,6.223333333333333,490.72,96.19,1
